0.15373 0.882702
0.15473 0.8946306000000002
0.15573 0.9085586999999998
0.15673 0.916535
0.15773 0.9170261000000001
0.15873 0.9113066999999998
0.15973 0.8890167000000001
0.16073 0.8766227999999999
0.16173 0.8598382999999999
0.16273 0.8498650000000001
0.16373 0.8409744000000002
0.16473 0.8319653000000001
0.16573 0.8180443000000001
0.16673 0.8090647
0.16773 0.7998636
0.16873 0.8002421
0.16973 0.8125351999999999
0.17073 0.824438
0.17173 0.8409552000000001
0.17273 0.8393731000000001
0.17373 0.8521381999999998
0.17473 0.8672898000000001
0.17573 0.9009694
0.17673 0.9333521
0.17773 0.9673559000000002
0.17873 1.0042285999999998
0.17973 1.029271
0.18073 1.0476346
0.18173 1.0665238999999997
0.18273 1.1263117
0.18373 1.1812404
0.18473 1.2153789000000002
0.18573 1.2135664999999998
0.18673 1.1942396
0.18773 1.1772048
0.18873 1.16087
0.18973 1.1448771
0.19073 1.1422014
0.19173 1.1570768
0.19273 1.1236662000000002
0.19373 1.0797586
0.19473 1.0756904999999999
0.19573 1.1003018999999998
0.19673 1.1656502
0.19773 1.2527525
0.19873 1.3292372000000001
0.19973 1.4079605000000004
0.20073 1.4755459
0.20173 1.5305633999999997
0.20273 1.6148502
0.20373 1.6996456
0.20473 1.7577947
0.20573 1.7146801999999999
0.20673 1.6936282
0.20773 1.6576733000000001
0.20873 1.6232574999999998
0.20973 1.5754972999999999
0.21073 1.5436233000000001
0.21173 1.5061550999999997
0.21273 1.4451319
0.21373 1.3729085
0.21473 1.3059136
0.21573 1.3190335
0.21673 1.2884005000000003
0.21773 1.2491015
0.21873 1.2250533000000001
0.21973 1.2364833
0.22073 1.22396
0.22173 1.2189035
0.22273 1.2208172000000002
0.22373 1.2533799
0.22473 1.2811174000000003
0.22573 1.3115138
0.22673 1.3525448
0.22773 1.4434252
0.22873 1.5245984
0.22973 1.5737657
0.23073 1.6436738
0.23173 1.6919136999999997
0.23273 1.7457289
0.23373 1.7825940999999998
0.23473 1.7834553
0.23573 1.7912663999999998
0.23673 1.7918166000000002
0.23773 1.7375296
0.23873 1.6587639
0.23973 1.5782182999999999
0.24073 1.5207198999999998
0.24173 1.4795586999999997
0.24273 1.4441332999999998
0.24373 1.4022079999999997
0.24473 1.4194252
0.24573 1.4005007000000003
0.24673 1.3591964
0.24773 1.3418372999999997
0.24873 1.3340389
0.24973 1.3255736999999999
0.25073 1.2846955
0.25173 1.2374378
0.25273 1.1862366000000002
0.25373 1.1703169
0.25473 1.1205063999999998
0.25573 1.1273948
0.25673 1.1675248999999999
0.25773 1.1802882
0.25873 1.2008961999999999
0.25973 1.2314844
0.26073 1.2696334999999999
0.26173 1.3205014999999998
0.26273 1.3617198999999998
0.26373 1.3707032
0.26473 1.4031076000000002
0.26573 1.4184299999999999
0.26673 1.4224218
